paper_id,authors,year,title,source,relevance_score
38421402,Perera Molligoda Arachchige 2024,2024,Translating musculoskeletal radiology reports into patient-friendly summaries using ChatGPT-4: additional considerations.,PubMed,1.0
38420977,Tessler 2024,2024,Advancing Medical Practice with Artificial Intelligence: ChatGPT in Healthcare.,PubMed,1.0
38417624,Chalhoub 2024,2024,Will ChatGPT be Able to Replace a Spine Surgeon in the Clinical Setting?,PubMed,1.0
38416906,LaRoy 2023,2023,A Diagnostic Dilemma: New Enhancing Suspicious Findings on Breast MRI Following Neoadjuvant Chemotherapy.,PubMed,1.0
38416610,Kim 2024,2024,3D-DGGAN: A Data-Guided Generative Adversarial Network for High Fidelity in Medical Image Generation.,PubMed,1.0
38415150,Wang 2024,2024,Assessing the role of GPT-4 in thyroid ultrasound diagnosis and treatment recommendations: enhancing interpretability with a chain of thought approach.,PubMed,1.0
38415145,Mallio 2024,2024,ChatGPT in radiology structured reporting: analysis of ChatGPT-3.5 Turbo and GPT-4 in reducing word count and recalling findings.,PubMed,1.0
38413108,Kim 2024,2024,Updated Primer on Generative Artificial Intelligence and Large Language Models in Medical Imaging for Medical Professionals.,PubMed,1.0
38411833,Abdelhafiz 2024,2024,"Knowledge, Perceptions and Attitude of Researchers Towards Using ChatGPT in Research.",PubMed,1.0
38410646,Jin 2024,2024,Hidden Flaws Behind Expert-Level Accuracy of Multimodal GPT-4 Vision in Medicine.,PubMed,1.0
38410331,George Pallivathukal 2024,2024,ChatGPT for Academic Purposes: Survey Among Undergraduate Healthcare Students in Malaysia.,PubMed,1.0
38408477,Russe 2024,2024,Improving the use of LLMs in radiology through prompt engineering: from precision prompts to zero-shot learning.,PubMed,1.0
38393884,Shankarlal 2024,2024,"A hybrid thyroid tumor type classification system using feature fusion, multilayer perceptron and bonobo optimization.",PubMed,1.0
38383555,Tayebi Arasteh 2024,2024,Large language models streamline automated machine learning for clinical studies.,PubMed,1.0
38383177,Abu-Ashour 2024,2024,Using Artificial Intelligence to Label Free-Text Operative and Ultrasound Reports for Grading Pediatric Appendicitis.,PubMed,1.0
38383136,Hasan 2024,2024,Integrating large language models in systematic reviews: a framework and case study using ROBINS-I for risk of bias assessment.,PubMed,1.0
38381363,Sood 2024,2024,"Generative pretrained transformer-4, an artificial intelligence text predictive model, has a high capability for passing novel written radiology exam questions.",PubMed,1.0
38377442,Hönig 2024,2024,"Association Between Years of Education and Amyloid Burden in Patients With Subjective Cognitive Decline, MCI, and Alzheimer Disease.",PubMed,1.0
38374694,Finelli 2024,2024,Neurological Diagnosis: Artificial Intelligence Compared With Diagnostic Generator.,PubMed,1.0
38374067,Hu 2024,2024,Exploring the potential of ChatGPT as an adjunct for generating diagnosis based on chief complaint and cone beam CT radiologic findings.,PubMed,1.0
38364351,Khobarkar 2024,2024,Ayurveda management of a patient having bronchial asthma and hemorrhoids- A case report.,PubMed,1.0
38353984,Skampardoni 2024,2024,Genetic and Clinical Correlates of AI-Based Brain Aging Patterns in Cognitively Unimpaired Individuals.,PubMed,1.0
38353768,Maniaci 2024,2024,Synergizing ChatGPT and general AI for enhanced medical diagnostic processes in head and neck imaging.,PubMed,1.0
38349761,Connor 2024,2024,Understanding New Machine Learning Architectures: Practical Generative Artificial Intelligence for Anesthesiologists.,PubMed,1.0
38343631,Zakka 2024,2024,Almanac - Retrieval-Augmented Language Models for Clinical Medicine.,PubMed,1.0
38339411,Zerunian 2024,2024,Is CT Radiomics Superior to Morphological Evaluation for pN0 Characterization? A Pilot Study in Colon Cancer.,PubMed,1.0
38336588,González 2024,2024,ChatGPT: What Every Pediatric Surgeon Should Know About Its Potential Uses and Pitfalls.,PubMed,1.0
38336501,Butler 2024,2024,From jargon to clarity: Improving the readability of foot and ankle radiology reports with an artificial intelligence large language model.,PubMed,1.0
38334917,Margetts 2024,2024,From the Mind to the Spine: The Intersecting World of Alzheimer's and Osteoporosis.,PubMed,1.0
38330745,Saad 2024,2024,Exploring the potential of ChatGPT in the peer review process: An observational study.,PubMed,1.0
38330217,Gordon 2024,2024,Ethical considerations for artificial intelligence in dermatology: a scoping review.,PubMed,1.0
38329802,Meyer 2024,2024,Comparison of the Performance of GPT-3.5 and GPT-4 With That of Medical Students on the Written German Medical Licensing Examination: Observational Study.,PubMed,1.0
38329525,Sievert 2024,2024,Diagnosis of malignancy in oropharyngeal confocal laser endomicroscopy using GPT 4.0 with vision.,PubMed,1.0
38326533,Wang 2024,2024,Fast Real-Time Brain Tumor Detection Based on Stimulated Raman Histology and Self-Supervised Deep Learning Model.,PubMed,1.0
38323454,Shah 2024,2024,Targeted Proteomics Reveals Functional Targets for Early Diabetes Susceptibility in Young Adults.,PubMed,1.0
38320337,Campbell 2024,2024,Understanding ChatGPT for evidence-based utilization in interventional radiology.,PubMed,1.0
38317547,Zanier 2024,2024,TomoRay: Generating Synthetic Computed Tomography of the Spine From Biplanar Radiographs.,PubMed,1.0
38314324,Yang 2024,2024,Large-Scale assessment of ChatGPT's performance in benign and malignant bone tumors imaging report diagnosis and its potential for clinical applications.,PubMed,1.0
38313631,Chang 2024,2024,Use of artificial intelligence in the field of pain medicine.,PubMed,1.0
40206681,Wang 2024,2024,Artificial Intelligence Detection and Segmentation Models: A Systematic Review and Meta-Analysis of Brain Tumors in Magnetic Resonance Imaging.,PubMed,1.0
38308070,Tie 2024,2024,Personalized Impression Generation for PET Reports Using Large Language Models.,PubMed,1.0
38307617,Fisch 2024,2024,Performance of large language models on advocating the management of meningitis: a comparative qualitative study.,PubMed,1.0
38305909,Saenger 2024,2024,Delayed diagnosis of a transient ischemic attack caused by ChatGPT.,PubMed,1.0
38305716,Haver 2024,2024,Evaluating the Use of ChatGPT to Accurately Simplify Patient-centered Information about Breast Cancer Prevention and Screening.,PubMed,1.0
38295922,Lee 2024,2024,Generative Artificial Intelligence.,PubMed,1.0
38294327,Trivedi 2024,2024,The LLM Will See You Now: Performance of ChatGPT on the Brazilian Radiology and Diagnostic Imaging and Mammography Board Examinations.,PubMed,1.0
38294325,Almeida 2024,2024,Performance of ChatGPT on the Brazilian Radiology and Diagnostic Imaging and Mammography Board Examinations.,PubMed,1.0
38294147,Colapelle 2024,2024,Reduced exercise capacity for muscle mass in adolescents living with obesity.,PubMed,1.0
38293292,Thapa 2024,2024,TIE-GANs: single-shot quantitative phase imaging using transport of intensity equation with integration of GANs.,PubMed,1.0
38289206,Javan 2024,2024,AI-powered Hyperrealism: Next Step in Cinematic Rendering?,PubMed,1.0
38288895,Kim 2024,2024,Large Language Models: A Guide for Radiologists.,PubMed,1.0
38285083,Karnik 2024,2024,Mind the Gap: Unraveling the Intricate Dance Between Alzheimer's Disease and Related Dementias and Bone Health.,PubMed,1.0
38278739,Wiwanitkit 2024,2024,"Re: Large language models (LLMs) in evaluation of emergency radiology reports: performance of ChatGPT-4, Perplexity and Bard.",PubMed,1.0
38276048,Zama 2023,2023,Clinical Utility of Breast Ultrasound Images Synthesized by a Generative Adversarial Network.,PubMed,1.0
38270812,Lemke 2024,2024,Design criteria for AI-based IT systems.,PubMed,1.0
38270616,Kuckelman 2024,2024,Translating musculoskeletal radiology reports into patient-friendly summaries using ChatGPT-4.,PubMed,1.0
38268080,Galvan-Alvarez 2024,2024,Physiological and molecular predictors of cycling sprint performance.,PubMed,1.0
38265301,Schmidt 2024,2024,Generative Large Language Models for Detection of Speech Recognition Errors in Radiology Reports.,PubMed,1.0
38261400,Chen 2024,2024,Evaluating the ChatGPT family of models for biomedical reasoning and classification.,PubMed,1.0
38253989,Moon 2024,2024,Generative AI in glioma: Ensuring diversity in training image phenotypes to improve diagnostic performance for IDH mutation prediction.,PubMed,1.0
38252483,Liu 2024,2024,Uncovering Language Disparity of ChatGPT on Retinal Vascular Disease Classification: Cross-Sectional Study.,PubMed,1.0
38249202,Sarangi 2023,2023,Assessing ChatGPT's Proficiency in Simplifying Radiological Reports for Healthcare Professionals and Patients.,PubMed,1.0
38248072,Minhas 2024,2024,Artificial Intelligence for 3D Reconstruction from 2D Panoramic X-rays to Assess Maxillary Impacted Canines.,PubMed,1.0
38248048,Lee 2024,2024,ChatGPT's Accuracy on Magnetic Resonance Imaging Basics: Characteristics and Limitations Depending on the Question Type.,PubMed,1.0
38247894,Tong 2023,2023,Synthetic Knee MRI T<sub>1p</sub> Maps as an Avenue for Clinical Translation of Quantitative Osteoarthritis Biomarkers.,PubMed,1.0
38243859,Coffey 2024,2024,Artificial Intelligence Decision Support for Triple-Negative Breast Cancers on Ultrasound.,PubMed,1.0
38243605,Temperley 2024,2024,Current applications and future potential of ChatGPT in radiology: A systematic review.,PubMed,1.0
38242775,Günay 2024,2024,AI in patient education: Assessing the impact of ChatGPT-4 on conveying comprehensive information about chest pain.,PubMed,1.0
38240332,Leguízamo-Isaza 2024,2024,ChatGPT in the Practice of Radiology: An Avant-Garde Tool With Challenges to Overcome Prior to Widespread Implementation.,PubMed,1.0
38236824,Gallifant 2024,2024,Peer review of GPT-4 technical report and systems card.,PubMed,1.0
38236512,Wang 2024,2024,Mind Gaps and Bone Snaps: Exploring the Connection Between Alzheimer's Disease and Osteoporosis.,PubMed,1.0
38234853,Rezaii 2023,2023,Using Generative Artificial Intelligence to Classify Primary Progressive Aphasia from Connected Speech.,PubMed,1.0
38231037,Wilson 2024,2024,Data Liberation and Crowdsourcing in Medical Research: The Intersection of Collective and Artificial Intelligence.,PubMed,1.0
38226883,Bhayana 2024,2024,Chatbots and Large Language Models in Radiology: A Practical Primer for Clinical and Research Applications.,PubMed,1.0
38225761,Hsu 2024,2024,Two-stage deep-learning-based colonoscopy polyp detection incorporating fisheye and reflection correction.,PubMed,1.0
38225472,Margetts 2024,2024,Use of AI Language Engine ChatGPT 4.0 to Write a Scientific Review Article Examining the Intersection of Alzheimer's Disease and Bone.,PubMed,1.0
38224925,Zaki 2024,2024,The Application of Large Language Models for Radiologic Decision Making.,PubMed,1.0
38218659,Jenko 2024,2024,An evaluation of AI generated literature reviews in musculoskeletal radiology.,PubMed,1.0
38203129,Lee 2024,2024,Development of a Non-Contact Sensor System for Converting 2D Images into 3D Body Data: A Deep Learning Approach to Monitor Obesity and Body Shape in Individuals in Their 20s and 30s.,PubMed,1.0
38201418,Younis 2024,2024,"A Systematic Review and Meta-Analysis of Artificial Intelligence Tools in Medicine and Healthcare: Applications, Considerations, Limitations, Motivation and Challenges.",PubMed,1.0
38201398,Lee 2023,2023,Validation of a Deep Learning Chest X-ray Interpretation Model: Integrating Large-Scale AI and Large Language Models for Comparative Analysis with ChatGPT.,PubMed,1.0
38200151,Guevara 2024,2024,Large language models to identify social determinants of health in electronic health records.,PubMed,1.0
38198726,Rusanov 2024,2024,Transformer CycleGAN with uncertainty estimation for CBCT based synthetic CT in adaptive radiotherapy.,PubMed,1.0
38196613,Zheng 2023,2023,Unagi: Deep Generative Model for Deciphering Cellular Dynamics and In-Silico Drug Discovery in Complex Diseases.,PubMed,1.0
38194083,Bernetti 2024,2024,ChatGPT generated diagnoses in neuroradiology: Quo Vadis?,PubMed,1.0
38189253,Xu 2024,2024,Discovery of Novel and Potent Prolyl Hydroxylase Domain-Containing Protein (PHD) Inhibitors for The Treatment of Anemia.,PubMed,1.0
38184774,Gupta 2024,2024,Uncover This Tech Term: Transformers.,PubMed,1.0
38184368,Chen 2024,2024,Assessing the clinical reasoning of ChatGPT for mechanical thrombectomy in patients with stroke.,PubMed,1.0
38183235,Patil 2024,2024,Artificial Intelligence Chatbots' Understanding of the Risks and Benefits of Computed Tomography and Magnetic Resonance Imaging Scenarios.,PubMed,1.0
38180493,Moll 2024,2024,The role of artificial intelligence in informed patient consent for radiotherapy treatments-a case report.,PubMed,1.0
38174178,Melnyk 2023,2023,Generative Artificial Intelligence Terminology: A Primer for Clinicians and Medical Researchers.,PubMed,1.0
38160089,Ariyaratne 2024,2024,Could ChatGPT Pass the UK Radiology Fellowship Examinations?,PubMed,1.0
38157785,Hu 2024,2024,Zero-shot information extraction from radiological reports using ChatGPT.,PubMed,1.0
40766109,Kang 2024,2024,Enhanced Partial Fourier MRI With Zero-Shot Deep Untrained Priors.,PubMed,1.0
38155295,DeGrave 2025,2025,Auditing the inference processes of medical-image classifiers by leveraging generative AI and the expertise of physicians.,PubMed,1.0
38154989,Tan 2024,2024,Re: Empowering radiology: the transformative role of ChatGPT.,PubMed,1.0
38153785,Liao 2023,2023,Differentiating ChatGPT-Generated and Human-Written Medical Texts: Quantitative Study.,PubMed,1.0
38153778,Koranteng 2023,2023,Empathy and Equity: Key Considerations for Large Language Model Adoption in Health Care.,PubMed,1.0
38153762,Mori 2024,2024,Large language model may assist diagnosis of SAPHO syndrome by bone scintigraphy.,PubMed,1.0
38150678,Mese 2023,2023,ChatGPT-assisted deep learning model for thyroid nodule analysis: beyond artifical intelligence.,PubMed,1.0
38149469,Danielis 2024,2024,ChatGPT answers a frequently asked question about nursing: What it is and what it is not.,PubMed,1.0
38145370,Meşe 2024,2024,Educating the next generation of radiologists: a comparative report of ChatGPT and e-learning resources.,PubMed,1.0
38144348,Bagde 2023,2023,A systematic review and meta-analysis on ChatGPT and its utilization in medical and dental research.,PubMed,1.0
38143158,Sosa 2024,2024,Point-of-care ultrasound evaluation of suspected necrotizing enterocolitis in the ED.,PubMed,1.0
38136026,Pinto-Coelho 2023,2023,How Artificial Intelligence Is Shaping Medical Imaging Technology: A Survey of Innovations and Applications.,PubMed,1.0
38133918,Ziegelmayer 2023,2023,Evaluation of GPT-4's Chest X-Ray Impression Generation: A Reader Study on Performance and Perception.,PubMed,1.0
38130802,Chung 2023,2023,Feasibility and acceptability of ChatGPT generated radiology report summaries for cancer patients.,PubMed,1.0
38130350,Biswas 2023,2023,ChatGPT for Research and Publication: A Step-by-Step Guide.,PubMed,1.0
38128256,Belue 2024,2024,Quality of T2-weighted MRI re-acquisition versus deep learning GAN image reconstruction: A multi-reader study.,PubMed,1.0
38125949,Ansari 2023,2023,Unveiling the future of breast cancer assessment: a critical review on generative adversarial networks in elastography ultrasound.,PubMed,1.0
38125813,Daungsupawong 2023,2023,"Correspondence to ""Will ChatGPT pass the Polish specialty exam in radiology and diagnostic imaging?"".",PubMed,1.0
38123252,Zack 2024,2024,Assessing the potential of GPT-4 to perpetuate racial and gender biases in health care: a model evaluation study.,PubMed,1.0
38117099,Doo 2024,2024,Beyond the <i>AJR</i>: Early Applications of Generative Artificial Intelligence for Radiology Report Interpretation.,PubMed,1.0
38113774,Sievert 2024,2024,Risk stratification of thyroid nodules: Assessing the suitability of ChatGPT for text-based analysis.,PubMed,1.0
38112256,Zielinski 2024,2024,"Chatbots, generative AI, and scholarly manuscripts: WAME recommendations on chatbots and generative artificial intelligence in relation to scholarly publications.",PubMed,1.0
38111256,Kavadella 2024,2024,Evaluation of ChatGPT's Real-Life Implementation in Undergraduate Dental Education: Mixed Methods Study.,PubMed,1.0
38108772,Zhao 2023,2023,Quantitative analysis of energy-dispersive X-ray fluorescence spectroscopy based on machine learning and a generative data enhancement technique.,PubMed,1.0
38104590,Busch 2024,2024,Spotlight on the biomedical ethical integration of AI in medical education - Response to: 'An explorative assessment of ChatGPT as an aid in medical education: Use it with caution'.,PubMed,1.0
38103973,Nguyen 2024,2024,Evaluation of ChatGPT and Google Bard Using Prompt Engineering in Cancer Screening Algorithms.,PubMed,1.0
38098169,Truhn 2024,2024,Extracting structured information from unstructured histopathology reports using generative pre-trained transformer 4 (GPT-4).,PubMed,1.0
38091727,Sahin 2024,2024,Beyond human in neurosurgical exams: ChatGPT's success in the Turkish neurosurgical society proficiency board exams.,PubMed,1.0
38089825,Zielinski 2023,2023,"Chatbots, generative AI, and scholarly manuscripts: WAME recommendations on chatbots and generative artificial intelligence in relation to scholarly publications.",PubMed,1.0
38087683,Infante 2024,2024,"Large language models (LLMs) in the evaluation of emergency radiology reports: performance of ChatGPT-4, Perplexity, and Bard.",PubMed,1.0
38083579,Daniel 2023,2023,Between Generating Noise and Generating Images: Noise in the Correct Frequency Improves the Quality of Synthetic Histopathology Images for Digital Pathology.,PubMed,1.0
38076944,Goh 2023,2023,"ChatGPT Influence on Medical Decision-Making, Bias, and Equity: A Randomized Study of Clinicians Evaluating Clinical Vignettes.",PubMed,1.0
38076046,Son 2023,2023,ChatGPT-assisted deep learning for diagnosing bone metastasis in bone scans: Bridging the AI Gap for Clinicians.,PubMed,1.0
38074795,Guo 2023,2023,Style Transfer-assisted Deep Learning Method for Kidney Segmentation at Multiphase MRI.,PubMed,1.0
38074779,Macpherson 2023,2023,Patient Reidentification from Chest Radiographs: An Interpretable Deep Metric Learning Approach and Its Applications.,PubMed,1.0
38070902,Reichenpfader 2023,2023,Large language model-based information extraction from free-text radiology reports: a scoping review protocol.,PubMed,1.0
38066174,Iwano 2023,2023,Measurement of solid size in early-stage lung adenocarcinoma by virtual 3D thin-section CT applied artificial intelligence.,PubMed,1.0
38063208,Jacobs 2024,2024,Generalizable synthetic MRI with physics-informed convolutional networks.,PubMed,1.0
38059883,Lu 2024,2024,Artificial intelligence-aided diagnostic imaging: A state-of-the-art technique in precancerous screening.,PubMed,1.0
38055914,Bitterman 2023,2023,Cancer Informatics for Cancer Centers: Sharing Ideas on How to Build an Artificial Intelligence-Ready Informatics Ecosystem for Radiation Oncology.,PubMed,1.0
38052611,Jiao 2023,2023,dm-GAN: Distributed multi-latent code inversion enhanced GAN for fast and accurate breast X-ray image automatic generation.,PubMed,1.0
38052353,Ismail 2024,2024,"Reply to ""New Horizons: The Potential Role of OpenAI's ChatGPT in Clinical Radiology"".",PubMed,1.0
38052145,Dayarathna 2024,2024,"Deep learning based synthesis of MRI, CT and PET: Review and analysis.",PubMed,1.0
38041797,Geetha 2024,2024,Evaluation of ChatGPT pathology knowledge using board-style questions.,PubMed,1.0
38040124,Daungsupawong 2024,2024,ChatGPT and research in radiation oncology: Correspondence.,PubMed,1.0
38039897,Cao 2024,2024,Hierarchical neural architecture search with adaptive global-local feature learning for Magnetic Resonance Image reconstruction.,PubMed,1.0
38038796,Chatterjee 2023,2023,ChatGPT and large language models in orthopedics: from education and surgery to research.,PubMed,1.0
38035435,Amedu 2024,2024,Harnessing the benefits of ChatGPT for radiography education: A discussion paper.,PubMed,1.0
38017476,Chen 2023,2023,Deep learning parametric response mapping from inspiratory chest CT scans: a new approach for small airway disease screening.,PubMed,1.0
38016293,Weng 2024,2024,A commentary on'Re: Is ChatGPT a qualified thoracic surgeon assistant?'.,PubMed,1.0
38014574,Zheng 2024,2024,Object detection: A novel AI technology for the diagnosis of hepatocyte ballooning.,PubMed,1.0
38013020,Georgi 2024,2024,Age-related changes in the midpalatal suture: Comparison between CBCT staging and bone micromorphology.,PubMed,1.0
38009044,Branciforti 2023,2023,Impact of artificial intelligence-based color constancy on dermoscopical assessment of skin lesions: A comparative study.,PubMed,1.0
38007179,Sasaki 2024,2024,Bridging Language and Stylistic Barriers in IR Standardized Reporting: Enhancing Translation and Structure Using ChatGPT-4.,PubMed,1.0
38006614,Teixeira da Silva 2024,2024,"Linguistic precision, and declared use of ChatGPT, needed for radiology literature.",PubMed,1.0
38001347,Yang 2024,2024,Generative adversarial networks in dental imaging: a systematic review.,PubMed,1.0
37996559,Kim 2024,2024,Cerebrospinal fluid flow artifact reduction with deep learning to optimize the evaluation of spinal canal stenosis on spine MRI.,PubMed,1.0
37995008,Harigai 2024,2024,"Letter to the editor response to ""ChatGPT, GPT-4, and bard and official board examination: comment"".",PubMed,1.0
37994939,Horiuchi 2024,2024,Accuracy of ChatGPT generated diagnosis from patient's medical history and imaging findings in neuroradiology cases.,PubMed,1.0
37991498,Lechien 2024,2024,Accuracy of ChatGPT in head and neck oncological board decisions: preliminary findings.,PubMed,1.0
37987662,Amin 2023,2023,"Accuracy of ChatGPT, Google Bard, and Microsoft Bing for Simplifying Radiology Reports.",PubMed,1.0
37978240,Truhn 2023,2023,A pilot study on the efficacy of GPT-4 in providing orthopedic treatment recommendations from MRI reports.,PubMed,1.0
37975899,Braun 2024,2024,Will I soon be out of my job? Quality and guideline conformity of ChatGPT therapy suggestions to patient inquiries with gynecologic symptoms in a palliative setting.,PubMed,1.0
37973516,Perera Molligoda Arachchige 2024,2024,Re: Potential Applications and Impact of ChatGPT in Radiology.,PubMed,1.0
37972747,Zirakchian Zadeh 2024,2024,The role of conventional and novel PET radiotracers in assessment of myeloma bone disease.,PubMed,1.0
37969495,Daher 2023,2023,Breaking barriers: can ChatGPT compete with a shoulder and elbow specialist in diagnosis and management?,PubMed,1.0
37958254,Cabrera-Aguas 2023,2023,Updates in Diagnostic Imaging for Infectious Keratitis: A Review.,PubMed,1.0
37958050,Chlorogiannis 2023,2023,"The Role of ChatGPT in the Advancement of Diagnosis, Management, and Prognosis of Cardiovascular and Cerebrovascular Disease.",PubMed,1.0
37950763,Schmidt 2024,2024,Simplifying radiologic reports with natural language processing: a novel approach using ChatGPT in enhancing patient understanding of MRI results.,PubMed,1.0
37950005,Yan 2023,2023,ChatGPT and medicine: how AI language models are shaping the future and health related careers.,PubMed,1.0
37945384,Balaji 2024,2024,Artificial Intelligence for PET and SPECT Image Enhancement.,PubMed,1.0
37944878,Kim 2024,2024,"Reply to, ""New Horizons: The Potential Role of OpenAI's ChatGPT in Clinical Radiology"".",PubMed,1.0
37943467,Sato 2024,2024,High-quality semi-supervised anomaly detection with generative adversarial networks.,PubMed,1.0
37939431,Sijtsma 2023,2023,Major Depression and the Perception of Affective Instrumental and Expressive Gestures: An fMRI Investigation.,PubMed,1.0
37938381,Hasani 2024,2024,Evaluating the performance of Generative Pre-trained Transformer-4 (GPT-4) in standardizing radiology reports.,PubMed,1.0
37936648,Chen 2023,2023,Assessment of ChatGPT's performance on neurology written board examination questions.,PubMed,1.0
37934910,Khilnani 2024,2024,Core content for venous and Lymphatic Medicine: 2022 revision.,PubMed,1.0
37934344,Hofmeijer 2023,2023,Artificial CT images can enhance variation of case images in diagnostic radiology skills training.,PubMed,1.0
37927093,Birkun 2023,2023,Large Language Model (LLM)-Powered Chatbots Fail to Generate Guideline-Consistent Content on Resuscitation and May Provide Potentially Harmful Advice.,PubMed,1.0
37922967,Sedaghat 2024,2024,Future Potential Challenges of Using Large Language Models Like ChatGPT in Daily Medical Practice.,PubMed,1.0
37925580,Hatta 2023,2023,Improved artificial intelligence discrimination of minor histological populations by supplementing with color-adjusted images.,PubMed,1.0
37925308,Lee 2024,2024,Characteristics of operative pediatric trauma transfer patients.,PubMed,1.0
37925239,Ray 2024,2024,Evaluating the Limitations of ChatGPT in Generating Competent Radiology Reports for Distal Radius Fractures.,PubMed,1.0
37924769,Fallahpoor 2024,2024,Deep learning techniques in PET/CT imaging: A comprehensive review from sinogram to image space.,PubMed,1.0
37913954,Wu 2024,2024,Pilot applications of GPT-4 in radiation oncology: Summarizing patient symptom intake and targeted chatbot applications.,PubMed,1.0
37908554,Hirschfeld 2023,2023,Cardiovascular Testing in the United States during the COVID-19 Pandemic: Volume Recovery and Worldwide Comparison.,PubMed,1.0
37907876,Strack 2023,2023,"""A net for everyone"": fully personalized and unsupervised neural networks trained with longitudinal data from a single patient.",PubMed,1.0
37906497,Mazumdar 2025,2025,Optimizing Pix2Pix GAN With Attention Mechanisms for AI-Driven Polyp Segmentation in IoMT-Enabled Smart Healthcare.,PubMed,1.0
37904738,Tie 2023,2023,Automatic Personalized Impression Generation for PET Reports Using Large Language Models.,PubMed,1.0
37901715,Nazir 2023,2023,"A Comprehensive Survey of ChatGPT: Advancements, Applications, Prospects, and Challenges.",PubMed,1.0
37891086,Doddi 2024,2024,Assessing appropriate responses to ACR urologic imaging scenarios using ChatGPT and Bard.,PubMed,1.0
37891083,Bera 2024,2024,Analysis of ChatGPT publications in radiology: Literature so far.,PubMed,1.0
37890655,Gondi 2024,2024,Longitudinal Change and Predictors of Myocardial Flow Reserve by Positron Emission Tomography for the Evaluation of Cardiac Allograft Vasculopathy Following Heart Transplantation.,PubMed,1.0
37874336,Lechien 2024,2024,ChatGPT performance in laryngology and head and neck surgery: a clinical case-series.,PubMed,1.0
37873417,Chiang 2023,2023,A Large Language Model-Based Generative Natural Language Processing Framework Finetuned on Clinical Notes Accurately Extracts Headache Frequency from Electronic Health Records.,PubMed,1.0
37872295,Scheschenja 2024,2024,Feasibility of GPT-3 and GPT-4 for in-Depth Patient Education Prior to Interventional Radiological Procedures: A Comparative Analysis.,PubMed,1.0
37864370,Moshe 2024,2024,Handling Missing MRI Data in Brain Tumors Classification Tasks: Usage of Synthetic Images vs. Duplicate Images and Empty Images.,PubMed,1.0
37863153,Gordon 2024,2024,Enhancing Patient Communication With Chat-GPT in Radiology: Evaluating the Efficacy and Readability of Answers to Common Imaging-Related Questions.,PubMed,1.0
37852648,Kleebayoon 2023,2023,ChatGPT in Nuclear Medicine Education.,PubMed,1.0
37852647,Currie 2023,2023,GPT-4 in Nuclear Medicine Education: Does It Outperform GPT-3.5?,PubMed,1.0
37852644,Jaleel 2023,2023,ChatGPT in Nuclear Medicine: Unveiling the Pros and Cons.,PubMed,1.0
37852162,Kassab 2024,2024,FFPE++: Improving the quality of formalin-fixed paraffin-embedded tissue imaging via contrastive unpaired image-to-image translation.,PubMed,1.0
37840849,Lee 2023,2023,Impact of GAN artifacts for simulating mammograms on identifying mammographically occult cancer.,PubMed,1.0
37840258,López-Ojeda 2023,2023,"Medical Metaverse, Part 2: Artificial Intelligence Algorithms and Large Language Models in Psychiatry and Clinical Neurosciences.",PubMed,1.0
37832503,Gao 2023,2023,Multimodal transformer network for incomplete image generation and diagnosis of Alzheimer's disease.,PubMed,1.0
37828297,Rosen 2024,2024,Evaluating the reliability of ChatGPT as a tool for imaging test referral: a comparative study with a clinical decision support system.,PubMed,1.0
37822477,Iyengar 2023,2023,Perception of Chat Generative Pre-trained Transformer (Chat-GPT) AI tool amongst MSK clinicians.,PubMed,1.0
37816837,Clusmann 2023,2023,The future landscape of large language models in medicine.,PubMed,1.0
37816646,Romano 2023,2023,Large Language Models in Neurology Research and Future Practice.,PubMed,1.0
37816164,Wu 2024,2024,ChatGPT promotes healthcare: current applications and potential challenges.,PubMed,1.0
37815442,Mukherjee 2023,2023,Feasibility of Using the Privacy-preserving Large Language Model Vicuna for Labeling Radiology Reports.,PubMed,1.0
37812965,Mese 2023,2023,Improving radiology workflow using ChatGPT and artificial intelligence.,PubMed,1.0
37811196,Katsumata 2023,2023,Deep learning and artificial intelligence in dental diagnostic imaging.,PubMed,1.0
37811189,Sethi 2023,2023,Online for On Call: A Study Assessing the Use of Internet Resources Including ChatGPT among On-Call Radiology Residents in India.,PubMed,1.0
37811181,Sodhi 2023,2023,ChatGPT: Chasing the Storm in Radiology Training and Education.,PubMed,1.0
37811166,Botchu 2023,2023,Will ChatGPT Drive Radiology in the Future?,PubMed,1.0
37808173,Kufel 2023,2023,Will ChatGPT pass the Polish specialty exam in radiology and diagnostic imaging? Insights into strengths and limitations.,PubMed,1.0
37807004,Poitrasson-Rivière 2023,2023,Integrated myocardial flow reserve (iMFR) assessment: optimized PET blood flow quantification for diagnosis of coronary artery disease.,PubMed,1.0
37805305,Daungsupawong 2023,2023,Re: Empowering radiology: the transformative role of ChatGPT.,PubMed,1.0
37802673,Bajaj 2024,2024,Potential Applications and Impact of ChatGPT in Radiology.,PubMed,1.0
37802059,Kiessling 2023,2023,Perspectives of Evidence-Based Therapy Management.,PubMed,1.0
37796505,Huang 2023,2023,Generative Artificial Intelligence for Chest Radiograph Interpretation in the Emergency Department.,PubMed,1.0
37795143,Lin 2023,2023,The RSNA Cervical Spine Fracture CT Dataset.,PubMed,1.0
37794249,Jeblick 2024,2024,ChatGPT makes medicine easy to swallow: an exploratory case study on simplified radiology reports.,PubMed,1.0
